CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;11.07.2025;0.056;0.104;0.085;0.065;0.064;0.043;0.055;0.057;0.035;0.034;0.049;0.075;0.064;0.049;0.037;0.037;0.051;0.044;0.039;0.044;0.035;0.046;0.082;0.046;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0.001;0.009;0.018;0.035;0.078;0.096;0.097;0.081;0.064;0.08;0.072;0.058;0.064;0.073
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;12.07.2025;0.096;0.073;0.05;0.056;0.049;0.046;0.045;0.045;0.038;0.058;0.08;0.056;0.031;0.035;0.044;0.049;0.038;0.04;0.047;0.053;0.069;0.069;0.037;0.029;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.059;0;0;0.001;0;0;0;0;0;0.013;0.027;0.048;0.06;0.081;0.083;0.086;0.095;0.065;0.045;0.062;0.07;0.07
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;13.07.2025;0.072;0.084;0.074;0.061;0.05;0.039;0.037;0.04;0.053;0.043;0.047;0.069;0.06;0.049;0.045;0.044;0.037;0.034;0.057;0.046;0.036;0.065;0.062;0.06;0.01;0;0;0;0;0;0;0;0;0.019;0;0;0.016;0.011;0;0;0.001;0;0.022;0;0.015;0.038;0.005;0.005;0;0;0;0;0;0;0;0;0;0;0.012;0.005;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0.012;0.019;0.047;0.044;0.02;0.046;0.047;0.035;0.064;0.07;0.073;0.077;0.083;0.053;0.067;0.082;0.059
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;14.07.2025;0.091;0.09;0.083;0.061;0.046;0.037;0.036;0.052;0.056;0.062;0.066;0.046;0.036;0.051;0.035;0.03;0.033;0.044;0.07;0.054;0.066;0.037;0.044;0.054;0.04;0.035;0.042;0.071;0.085;0.146;0.074;0.04;0.016;0;0;0;0.008;0.007;0.01;0;0.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0.002;0.017;0.037;0.067;0.084;0.084;0.06;0.061;0.049;0.045;0.051;0.063;0.06;0.06;0.052
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;15.07.2025;0.055;0.038;0.047;0.038;0.041;0.077;0.065;0.056;0.039;0.05;0.054;0.037;0.042;0.038;0.067;0.077;0.054;0.034;0.048;0.065;0.048;0.032;0.04;0.053;0.051;0.055;0.027;0.006;0.021;0.012;0.01;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0.001;0;0.003;0.027;0.054;0.038;0.051;0.071;0.082;0.065;0.04;0.044;0.033;0.045;0.053;0.057
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;16.07.2025;0.06;0.061;0.051;0.041;0.04;0.04;0.032;0.056;0.074;0.059;0.045;0.045;0.053;0.038;0.036;0.037;0.049;0.077;0.066;0.041;0.036;0.049;0.051;0.03;0.037;0.049;0.039;0.009;0.001;0.025;0;0.011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0.001;0;0;0;0.042;0.029;0.005;0.014;0.027;0.047;0.06;0.05;0.063;0.073;0.086;0.064;0.047;0.038;0.042;0.047;0.046
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;17.07.2025;0.062;0.059;0.057;0.051;0.044;0.036;0.035;0.039;0.05;0.057;0.06;0.062;0.041;0.05;0.041;0.036;0.035;0.039;0.056;0.063;0.058;0.053;0.043;0.049;0.036;0.019;0.006;0.011;0.007;0.029;0;0.01;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;0;0;0.035;0.046;0.065;0.072;0.036;0.034;0.036;0.065;0.062;0.055;0.065;0.062;0.043
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;18.07.2025;0.045;0.044;0.035;0.031;0.053;0.059;0.059;0.056;0.047;0.048;0.041;0.04;0.036;0.035;0.052;0.051;0.061;0.058;0.048;0.048;0.04;0.04;0.035;0.018;0.012;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012;0.019;0.031;0.035;0.036;0.077;0.065;0.057;0.059;0.06;0.049;0.037;0.042;0.032
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;19.07.2025;0.041;0.053;0.056;0.055;0.052;0.063;0.043;0.032;0.044;0.038;0.046;0.049;0.049;0.059;0.058;0.072;0.038;0.034;0.043;0.036;0.047;0.043;0.045;0.057;0.042;0.024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057;0;0.001;0;0;0;0;0;0;0;0.001;0;0;0.008;0.023;0;0;0;0;0;0;0;0;0;0;0.014;0.028;0.036;0.097;0.109;0.105;0.098;0.06;0.068;0.075;0.074;0.074;0.096;0.089
CH1035501234500000000000000000859;1-1:1.29.0*255;KWH;20.07.2025;0.083;0.045;0.034;0.046;0.051;0.052;0.051;0.075;0.063;0.049;0.056;0.042;0.035;0.034;0.042;0.045;0.051;0.064;0.052;0.037;0.057;0.041;0.036;0.038;0.023;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0.17;0.104;0.001;0;0;0.114;0.039;0;0;0;0.012;0.002;0.001;0.009;0;0;0;0.021;0.001;0;0;0;0;0.029;0.061;0.054;0.048;0.06;0.084;0.073;0.065;0.064;0.075;0.094;0.075;0.053;0.057;0.061;0.07
